value_id;brand_id;model_id;brand_name;model_name;model_electric_flag;vehicle_registered_year;trim_name;vehicle_condition_detail;trade_in_price_amount;private_party_price_amount;dealer_detail_price_amount;ingestion_timestamp;ingestion_date;load_timestamp
32fc049f5e0f5fba2f8fa486294db1ff;04389b1ab0aeb38346566d7052912803;16f5daf7f627dbe969fbe1c9db31e929;Ford;Mustang;FALSE;2022;EcoBoost Premium 2dr Fastback Manual;Outstanding;21204;23584;26284;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
4367d79b8671acbbc2bd7b6d231e68d9;04389b1ab0aeb38346566d7052912803;16f5daf7f627dbe969fbe1c9db31e929;Ford;Mustang;FALSE;2022;GT Premium 2dr Convertible Manual;Outstanding;31552;33505;35704;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
c03594f764de47ef33d81fc4aab20200;04389b1ab0aeb38346566d7052912803;5ef220ca31d8d55184254ec20e31e7c3;Ford;Mustang Mach E;TRUE;2022;Select 4dr 4x2 Automatic;Clean;24985;26683;28598;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
1cb13b9c84f345fe7a3eea7be8a748c9;04389b1ab0aeb38346566d7052912803;5ef220ca31d8d55184254ec20e31e7c3;Ford;Mustang Mach E;TRUE;2022;Premium 4dr 4x2 Automatic;Average;26289;28080;30100;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
b9e691250cdacb524eabe501d6cbb2bf;ee20afd40a90588a33d2ac680e238fe3;7d3217fdb06993cfeaffae3f74ce2c86;Acura;ILX;FALSE;2019;Technology & A-SPEC Packages 4dr Sedan Automatic;Average;17319;20074;22722;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
8d52ab1458b84e27f9e1d992bcb3b41d;ee20afd40a90588a33d2ac680e238fe3;7d3217fdb06993cfeaffae3f74ce2c86;Acura;ILX;FALSE;2019;Technology Package 4dr Sedan Automatic;Clean;15611;18370;21028;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
7ce2ca94be550684e1ce2c44b7c772c8;ee20afd40a90588a33d2ac680e238fe3;7d3217fdb06993cfeaffae3f74ce2c86;Acura;ILX;FALSE;2019;Premium & A-SPEC Packages 4dr Sedan Automatic;Rough;15083;17313;19448;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
0713cdba1150d49ea07c535c35eee2c9;ee20afd40a90588a33d2ac680e238fe3;7d3217fdb06993cfeaffae3f74ce2c86;Acura;ILX;FALSE;2019;Premium Package 4dr Sedan Automatic;Clean;14874;17267;19571;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
7abfb696c9e1fed00e6077250ec9d112;ee20afd40a90588a33d2ac680e238fe3;e4a312e5778870d106eab75746cbac86;Acura;MDX;FALSE;2019;3.5L Advance & Entertainment Pkgs 4dr SH-AWD Automatic;Outstanding;26871;29376;31786;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
8c1359f8cea4e4d04387102a5610d1b5;ee20afd40a90588a33d2ac680e238fe3;e4a312e5778870d106eab75746cbac86;Acura;MDX;FALSE;2019;3.5L Advance Pkg 4dr Front-wheel Drive Automatic;Rough;24051;25824;27525;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
750bb5a18725ef96bf0f485bf30ab9b0;ee20afd40a90588a33d2ac680e238fe3;bdc4149de3796ec5c6eb7a2454ba54bb;Acura;NSX;FALSE;2019;Base 2dr All-wheel Drive Coupe Automatic;Average;73949;82522;90760;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
fc88361169c3c6655ba24d56f9c85815;ee20afd40a90588a33d2ac680e238fe3;12caad20cb833fc8a4447c1c8c6a30c9;Acura;RDX;FALSE;2019;Base 4dr All-wheel Drive Automatic;Outstanding;20392;23091;25686;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
d01e037b3066e3a7483bf36ab41f59b0;ee20afd40a90588a33d2ac680e238fe3;d66d4fbcd1a0eba4246bcc9087a27de6;Acura;RLX;FALSE;2019;Base 4dr Sedan Automatic;Rough;19609;21911;24103;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
ba43f6b63714e15ce014717a1670d81c;ee20afd40a90588a33d2ac680e238fe3;1b0511208c669faef4cbea0eabdda7f6;Acura;TLX;FALSE;2019;3.5L 4dr SH-AWD Sedan Automatic;Average;17039;19470;21806;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
634d272f1057d55fe30b4a945e083e71;2de5db8d042f477e688eb8914505da2c;ecf4e09bd3c4c21b958f94442d3657fc;Alfa Romeo;Giulia;FALSE;2019;Base 4dr Rear-wheel Drive Sedan Automatic;Average;12595;14852;17022;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
8b351eedccfa818f8a394919f6fc989b;2de5db8d042f477e688eb8914505da2c;ecf4e09bd3c4c21b958f94442d3657fc;Alfa Romeo;Giulia;FALSE;2019;Ti 4dr Rear-wheel Drive Sedan Automatic;Outstanding;15271;17223;19107;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
8f2fa36f5b10547a863bdf52a7402148;2de5db8d042f477e688eb8914505da2c;ecf4e09bd3c4c21b958f94442d3657fc;Alfa Romeo;Giulia;FALSE;2019;Ti 4dr Rear-wheel Drive Sedan Automatic;Clean;14932;16830;18658;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
9409c941cf055483a78a11245b06d781;2de5db8d042f477e688eb8914505da2c;ecf4e09bd3c4c21b958f94442d3657fc;Alfa Romeo;Giulia;FALSE;2019;Ti 4dr Rear-wheel Drive Sedan Automatic;Average;14367;16174;17910;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
6e8989df795480fb98e38b69eb6393c9;2de5db8d042f477e688eb8914505da2c;5814e82eb99fc8dfa4fa4c314c67f704;Alfa Romeo;Stelvio;FALSE;2019;Base 4dr All-wheel Drive Automatic;Clean;13495;16042;18490;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
77940209884f9adde502f3d7ca82bf0c;2de5db8d042f477e688eb8914505da2c;5814e82eb99fc8dfa4fa4c314c67f704;Alfa Romeo;Stelvio;FALSE;2019;Quadrifoglio 4dr All-wheel Drive Automatic;Average;29780;33197;36479;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
855501fea232b78f2911456118be807b;b844de1b128bdcbe1864013e43ac8c1b;7cccb260e3478923634d7c1eaadfa941;Aston Martin;Vantage;FALSE;2019;Base 2dr Coupe Automatic;Rough;47050;48627;50007;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
7219506c508db7daf8e69b32c0f62f15;66c9f275cd837377e69f3106d17ae364;50fff5cfbd76a7cf5be2a659c116309e;Audi;A4 Allroad;FALSE;2019;2.0T Premium 4dr All-wheel Drive quattro Wagon Automatic;Clean;20024;23957;27747;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
3f55562765171ca2f5d2aa379c44a1c6;7e682d1eab25d24a5f6bfcae5f04ca25;b00b11f7519175e8b0afabb8d57422aa;BMW;X2;FALSE;2019;sDrive28i 4dr Front-wheel Drive Sports Activity Coupe Automatic;Rough;13919;16108;18209;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
1f2745cdacb409e24c7a362c50442eb7;eb73cebeb35f7b583df8223178c59db9;bf96c768c8df0e93191b2793ebb354fb;Buick;Regal Tourx;FALSE;2019;Preferred 4dr All-wheel Drive Wagon Automatic;Outstanding;15528;17881;20155;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
31d9299ee4da3c3139a3937cfb159373;eb73cebeb35f7b583df8223178c59db9;bf96c768c8df0e93191b2793ebb354fb;Buick;Regal Tourx;FALSE;2019;Essence 4dr All-wheel Drive Wagon Automatic;Outstanding;15826;17603;19322;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
8cbdec9a6d2c6c25c721f4dd3b53f4e9;eb73cebeb35f7b583df8223178c59db9;bf96c768c8df0e93191b2793ebb354fb;Buick;Regal Tourx;FALSE;2019;Essence 4dr All-wheel Drive Wagon Automatic;Average;14778;16390;17939;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
e8495f3d9eed3dd5fec243b132a28332;875d7384de5be3cdcbc7dd5df30c59dd;d9158d69dace0cf94b9ca8c42fe123ca;Cadillac;CTS;FALSE;2019;3.6L Premium Luxury 4dr Rear-wheel Drive Sedan Automatic;Outstanding;21813;23182;24511;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
a282cb1a31ee2c843fdf7546e0de00f4;875d7384de5be3cdcbc7dd5df30c59dd;d9158d69dace0cf94b9ca8c42fe123ca;Cadillac;CTS;FALSE;2019;3.6L Premium Luxury 4dr Rear-wheel Drive Sedan Automatic;Rough;19173;20221;21217;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
7fbb618f818ef31bce35ac8b36eac5a3;875d7384de5be3cdcbc7dd5df30c59dd;d9158d69dace0cf94b9ca8c42fe123ca;Cadillac;CTS;FALSE;2019;2.0L Turbo Luxury 4dr Rear-wheel Drive Sedan Automatic;Outstanding;15576;18847;22017;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
f72b36cdd33f95a022636152a93cb3f6;875d7384de5be3cdcbc7dd5df30c59dd;d9158d69dace0cf94b9ca8c42fe123ca;Cadillac;CTS;FALSE;2019;2.0L Turbo Luxury 4dr Rear-wheel Drive Sedan Automatic;Rough;13691;16439;19058;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
4cc5ae1227a123fac075682de0268368;875d7384de5be3cdcbc7dd5df30c59dd;d9158d69dace0cf94b9ca8c42fe123ca;Cadillac;CTS;FALSE;2019;3.6L Twin Turbo V-Sport 4dr Rear-wheel Drive Sedan Automatic;Outstanding;19996;22090;24121;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
e369fdd1896d0183e4dcac466218d180;875d7384de5be3cdcbc7dd5df30c59dd;d9158d69dace0cf94b9ca8c42fe123ca;Cadillac;CTS;FALSE;2019;3.6L Twin Turbo V-Sport Premium Luxury 4dr Rear-wheel Drive Sedan Automatic;Outstanding;25952;28453;30878;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
bfd677e6ce0028c2b44efa76af738185;875d7384de5be3cdcbc7dd5df30c59dd;d9158d69dace0cf94b9ca8c42fe123ca;Cadillac;CTS;FALSE;2019;3.6L Twin Turbo V-Sport Premium Luxury 4dr Rear-wheel Drive Sedan Automatic;Rough;22811;24818;26728;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
de1cd300353fb7966301a998072e38e1;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;Silverado Custom 4x2 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Clean;20260;23096;25828;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
2b45336163c6cb0a49f0e6a5783cd2cd;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;Silverado Custom Trail Boss 4x4 Crew Cab 6.6 ft. box 157 in. WB Automatic;Rough;25409;28530;31518;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
b098f1d10ed831474aa57367d603ce7c;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;Silverado Custom Trail Boss 4x4 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Clean;23316;27535;31597;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
b329549799e57cf59b2a6bd8e38a0c03;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;Silverado Custom Trail Boss 4x4 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Clean;27600;30368;33034;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
31456dbce8cc4dc85e630b77bfad11be;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;Silverado Custom Trail Boss 4x4 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Average;26604;29241;31775;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
0c75f9d7ae18fe7db282efbf07506735;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;High Country 4x2 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Average;30849;32330;33753;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
cabc6589361bbd73f836b3030baf2426;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;LT 4x4 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Clean;24936;27881;30716;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
aadc97964a5bc65f39ebf25b6078da08;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;LT 4x2 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Outstanding;20770;23452;26039;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
3bcaf3abf6cff1b795fece3dfc08ebcb;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;LT 4x4 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Clean;22556;25522;28378;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
72915dc4b22ea0d74f4339ec0ea6f352;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;LT 4x4 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Rough;20684;23344;25890;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
236778f52920cbc4a63dfd1e7f04b49a;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;LTZ 4x2 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Outstanding;28237;31563;34771;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
fafc0763912451cac53939d84be5a0a1;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;LTZ 4x2 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Clean;27639;30875;33994;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
f8d94a66e95a0d66fd5534344cc192b5;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;LTZ 4x2 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Rough;25345;28241;31014;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
127cbf1d81903e031d764182f851c436;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;LTZ 4x4 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Outstanding;28214;31188;34055;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
cf3eaa07aab2170e96c58a0ec912efe4;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;LTZ 4x4 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Clean;27617;30509;33293;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
4f9f35d187ccd7f48c4ff179a64b3d5c;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;RST 4x4 Crew Cab 6.6 ft. box 157 in. WB Automatic;Outstanding;24647;29282;33754;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
4512085ab036ed51ff3bd094c3fcb724;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;RST 4x2 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Rough;18231;21930;25470;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
c7d85a3d8386a7973008459abb3a62fc;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;Work Truck 4x2 Regular Cab 8 ft. box 139.6 in. WB Automatic;Rough;14615;16962;19209;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
8fe8b5db4a773319f646adfbfe9d3f0d;087355d0be2309b6aa092be9c72165d9;d294953337e3664302e79aa371ef3437;Chevrolet;Silverado 1500;FALSE;2019;Work Truck 4x2 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Clean;19095;21014;22863;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
c5183555c4739df8c1de7953753d2d9d;087355d0be2309b6aa092be9c72165d9;33eb09bbb255316dd691e8e38a962fa5;Chevrolet;Silverado 1500 LD;FALSE;2019;Silverado Custom 4x4 Double Cab 6.6 ft. box 143.5 in. WB Automatic;Average;19239;22528;25688;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
6077a7cc84ed1853a841ef8893ebd916;087355d0be2309b6aa092be9c72165d9;33eb09bbb255316dd691e8e38a962fa5;Chevrolet;Silverado 1500 LD;FALSE;2019;Silverado Custom 4x2 Double Cab 6.6 ft. box 143.5 in. WB Automatic;Clean;22250;26827;31235;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
9c26d18d10a82b6b874c93c0eac86f0e;087355d0be2309b6aa092be9c72165d9;33eb09bbb255316dd691e8e38a962fa5;Chevrolet;Silverado 1500 LD;FALSE;2019;Silverado Custom 4x2 Double Cab 6.6 ft. box 143.5 in. WB Automatic;Average;21447;25832;30045;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
dc8b3f09f1a5d7148417020de57dc51d;71bfe84017d34d8a65283b6e7cc91481;eae920f770b79bdbacb02d0d1beb463b;Chrysler;Pacifica;FALSE;2019;Touring Plus Front-wheel Drive Passenger Van Automatic;Outstanding;16040;18332;20548;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
a4dcb185d4a452fa87819217accd7a4c;71bfe84017d34d8a65283b6e7cc91481;eae920f770b79bdbacb02d0d1beb463b;Chrysler;Pacifica;FALSE;2019;Touring Plus Front-wheel Drive Passenger Van Automatic;Average;14956;17044;19050;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
f96f1c26f303859c502a08833604b685;71bfe84017d34d8a65283b6e7cc91481;eae920f770b79bdbacb02d0d1beb463b;Chrysler;Pacifica;FALSE;2019;LX Front-wheel Drive Passenger Van Automatic;Clean;12306;14727;17061;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
3feb72eaadaead03b160e7733a3a08fc;71bfe84017d34d8a65283b6e7cc91481;eae920f770b79bdbacb02d0d1beb463b;Chrysler;Pacifica;FALSE;2019;LX Front-wheel Drive Passenger Van Automatic;Average;11772;14063;16262;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
372f63780ea0040a46f55497cc1ac4c3;71bfe84017d34d8a65283b6e7cc91481;eae920f770b79bdbacb02d0d1beb463b;Chrysler;Pacifica;FALSE;2019;LX Front-wheel Drive Passenger Van Automatic;Rough;11079;13199;15223;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
14812c7bb841e9fe00dce16a92fac29b;28e99cf8ddf176ecc79beae76e2a58f6;513fb73b35c972f6e9cd92ca9c53260b;Dodge;Challenger;FALSE;2019;GT 2dr All-wheel Drive Coupe Automatic;Average;17540;19707;21788;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
487cf22d45a00179fa5598d9fc72dfb6;28e99cf8ddf176ecc79beae76e2a58f6;513fb73b35c972f6e9cd92ca9c53260b;Dodge;Challenger;FALSE;2019;SRT Hellcat 2dr Rear-wheel Drive Coupe Manual;Rough;32426;33998;35482;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
fbdace108dcf3349ea2b56adac308525;b76bfb499dbe059f775aeaaa05d3c6d2;3fe6aba6aef72d0dd6c6cc98d35a2b81;Fiat;500e;FALSE;2019;Battery Electric 2dr Hatchback Automatic;Rough;14698;17570;20320;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
bd53f74a546999b50506ef7f4674b285;15f8dd65212be77a63a27bdd439589fb;aef15829e1e8729b964b71b47bc35123;Genesis;G90;FALSE;2019;3.3T Premium 4dr Rear-wheel Drive Sedan Automatic;Rough;23353;25884;28293;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
a6409a667ada1331f014d1083d5130bf;15f8dd65212be77a63a27bdd439589fb;aef15829e1e8729b964b71b47bc35123;Genesis;G90;FALSE;2019;3.3T Premium 4dr All-wheel Drive Sedan Automatic;Average;26704;28395;30019;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
f2962feb912783768c8871857956cc92;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;Base 4x2 Crew Cab 6.6 ft. box 157 in. WB Automatic;Average;22151;23670;25130;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
9f4537b7bb628416656e5a4687ccf849;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;Base 4x4 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Average;21332;23525;25633;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
b0dc94bab8bd28effbe19edc5756a720;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;Base 4x2 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Rough;18162;21505;24706;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
e42ce8d18de1f56c9e1444f20e0ce8d8;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;Base 4x2 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Outstanding;20547;24242;27806;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
8af363246d9dc41e21a9dcbaa0623db9;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;Base 4x2 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Rough;18443;21691;24801;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
b8b7c062e1eea545b9f0dd66d5eaa785;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;Base 4x4 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Outstanding;25646;27095;28492;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
413c22e2acb8443068271d7681be3814;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;AT4 4x4 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Outstanding;35364;36522;37640;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
dd263d5dc4670dd648e1b99816f19dd6;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;Denali 4x4 Crew Cab 5.75 ft. box 147.4 in. WB Automatic;Average;34483;35902;37266;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
6bd1f5c868cf0c64f3d608c447ef7235;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;Elevation 4x4 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Rough;24598;26446;28215;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
459a0d12da900c3a45b30436b684b7c7;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;Elevation 4x2 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Rough;22566;23714;24811;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
f3b8f9258f01f3946595553d2c835cd2;a8c65ca00f9a987f49d602ea0c87583a;82af77f37861bc001da5241e414ec8ce;GMC;Sierra 1500;FALSE;2019;SLT 4x2 Double Cab 6.6 ft. box 147.4 in. WB Automatic;Rough;21869;25581;29136;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
025ee7d3f7fa39989424a122dfe67274;a8c65ca00f9a987f49d602ea0c87583a;69610f3c34a44ba5dd5fa3af804ef3f5;GMC;Sierra 2500hd;FALSE;2019;Base 4x2 Crew Cab 6.6 ft. box 153.7 in. WB Automatic;Rough;22979;25620;28150;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
a7c9783d5ab15e8ad47b1dfbd7fe2240;a8c65ca00f9a987f49d602ea0c87583a;69610f3c34a44ba5dd5fa3af804ef3f5;GMC;Sierra 2500hd;FALSE;2019;Base 4x4 Double Cab 6.6 ft. box 144.2 in. WB Automatic;Average;23535;28415;33103;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
8748f0171b1633ec7772f64244334b36;a8c65ca00f9a987f49d602ea0c87583a;69610f3c34a44ba5dd5fa3af804ef3f5;GMC;Sierra 2500hd;FALSE;2019;Base 4x4 Double Cab 6.6 ft. box 144.2 in. WB Automatic;Rough;22389;26992;31398;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
0babad6b13ffbfeb5b99e5e10d61c17a;a8c65ca00f9a987f49d602ea0c87583a;69610f3c34a44ba5dd5fa3af804ef3f5;GMC;Sierra 2500hd;FALSE;2019;Denali 4x4 Crew Cab 6.6 ft. box 153.7 in. WB Automatic;Clean;43921;47123;50210;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
7d808ff638c6433acd106825eb0aa905;a8c65ca00f9a987f49d602ea0c87583a;69610f3c34a44ba5dd5fa3af804ef3f5;GMC;Sierra 2500hd;FALSE;2019;SLE 4x4 Crew Cab 6.6 ft. box 153.7 in. WB Automatic;Clean;34533;37869;41083;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
5e57e03e47b00e81418be08f508b9b2f;a8c65ca00f9a987f49d602ea0c87583a;69610f3c34a44ba5dd5fa3af804ef3f5;GMC;Sierra 2500hd;FALSE;2019;SLE 4x2 Crew Cab 6.6 ft. box 153.7 in. WB Automatic;Clean;29737;32834;35816;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
75d4c9f22ab6483162f123cd8d9945cd;a8c65ca00f9a987f49d602ea0c87583a;69610f3c34a44ba5dd5fa3af804ef3f5;GMC;Sierra 2500hd;FALSE;2019;SLE 4x4 Double Cab 6.6 ft. box 144.2 in. WB Automatic;Average;29993;33131;36145;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
614f24a9250f6dba9c21c025bc9747f9;a8c65ca00f9a987f49d602ea0c87583a;69610f3c34a44ba5dd5fa3af804ef3f5;GMC;Sierra 2500hd;FALSE;2019;SLE 4x2 Double Cab 8 ft. box 158.1 in. WB Automatic;Outstanding;28127;30953;33680;03/12/2024 21:04;03/12/2024 00:00;03/12/2024 21:04
